▁hair none n/a n/a 
▁stylist @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁walked #irregular_haircut #irregular_haircut True 
▁up none n/a n/a 
▁and none n/a n/a 
▁told #irregular_haircut #irregular_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁was #irregular_haircut #irregular_haircut True 
▁ready none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁She @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁took #ScrEv_move_in_salon_haircut #ScrEv_move_in_salon_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁to none n/a n/a 
▁her @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁chair @ScrPart_chair_haircut @ScrPart_chair_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁sat #ScrEv_sit_down_haircut #ScrEv_sit_down_haircut True 
▁down none n/a n/a 
▁and none n/a n/a 
▁we @irregularP_haircut @ScrPart_hairdresser_customer_haircut False 
▁talked #ScrEv_talk_haircut_haircut #ScrEv_small_talk_haircut False 
▁about none n/a n/a 
▁what none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁wanted #irregular_haircut #irregular_haircut True 
▁done #irregular_haircut #irregular_haircut True 
▁that none n/a n/a 
▁day @ScrPart_time/date_haircut @ScrPart_time/date_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁Then none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁walked #ScrEv_prepare_wash_haircut #ScrEv_move_in_salon_haircut False 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁over none n/a n/a 
▁to none n/a n/a 
▁the none n/a n/a 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁washing #ScrEv_wash_haircut #ScrEv_wash_haircut True 
▁station @ScrPart_wash_basin_haircut @ScrPart_location_salon_haircut False 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁sat #ScrEv_sit_down_haircut #ScrEv_sit_down_haircut True 
▁down none n/a n/a 
▁and none n/a n/a 
▁leaned #irregular_haircut #irregular_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁head @irregularP_haircut @irregularP_haircut True 
▁back none n/a n/a 
▁and none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁washed #ScrEv_wash_haircut #ScrEv_wash_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁with none n/a n/a 
▁warm none n/a n/a 
▁water @irregularP_haircut @ScrPart_hair_styling/treatment_haircut False 
▁and none n/a n/a 
▁really none n/a n/a 
▁nice none n/a n/a 
▁ #irregular_haircut #irregular_haircut True 
smelling none n/a n/a 
▁shampoo @ScrPart_hair_styling/treatment_haircut @ScrPart_hair_styling/treatment_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁When none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁was none n/a n/a 
▁done #irregular_haircut #irregular_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁towel @irregularP_haircut #ScrEv_dry_haircut False 
▁dried #ScrEv_dry_haircut #ScrEv_dry_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁and none n/a n/a 
▁we @ScrPart_hairdresser_customer_haircut @ScrPart_hairdresser_customer_haircut True 
▁walked #ScrEv_move_in_salon_haircut #ScrEv_move_in_salon_haircut True 
▁back none n/a n/a 
▁to none n/a n/a 
▁her @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁station @ScrPart_location_salon_haircut @ScrPart_location_salon_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁sat #ScrEv_sit_down_haircut #ScrEv_sit_down_haircut True 
▁down none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁put #ScrEv_put_towel_haircut #ScrEv_put_on_cape_haircut False 
▁a none n/a n/a 
▁cap @ScrPart_cape_haircut @ScrPart_cape_haircut True 
e none n/a n/a 
▁around none n/a n/a 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁to none n/a n/a 
▁catch #irregular_haircut #irregular_haircut True 
▁the none n/a n/a 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁cuts #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁And none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁began #irregular_haircut #irregular_haircut True 
▁to none n/a n/a 
▁cut #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁When none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁finished #irregular_haircut #irregular_haircut True 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁blew #ScrEv_dry_haircut #ScrEv_dry_haircut True 
▁it @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁dry none n/a n/a 
▁and none n/a n/a 
▁asked #ScrEv_customer_opinion_haircut #ScrEv_customer_opinion_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁how none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁liked #ScrEv_customer_opinion_haircut #ScrEv_customer_opinion_haircut True 
▁it @ScrPart_hair_haircut @ScrPart_haircut_haircut False 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁loved #ScrEv_customer_opinion_haircut #ScrEv_customer_opinion_haircut True 
▁it @ScrPart_hair_haircut @ScrPart_haircut_haircut False 
▁ none n/a n/a 
. none n/a n/a 
▁So none n/a n/a 
▁we @ScrPart_hairdresser_customer_haircut @ScrPart_hairdresser_customer_haircut True 
▁walked #ScrEv_move_in_salon_haircut #irregular_haircut False 
▁over none n/a n/a 
▁to none n/a n/a 
▁the none n/a n/a 
▁desk @ScrPart_check_in_desk_haircut @ScrPart_check_in_desk_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁paid #ScrEv_pay_haircut #ScrEv_pay_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁bill @ScrPart_bill_haircut @ScrPart_bill_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁left #ScrEv_leave_tip_haircut #ScrEv_leave_tip_haircut True 
▁her @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁a none n/a n/a 
▁tip @ScrPart_tip_haircut @ScrPart_tip_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁left #ScrEv_leave_haircut #ScrEv_leave_haircut True 
▁the none n/a n/a 
▁salon @ScrPart_salon_haircut @ScrPart_salon_haircut True 
▁ none n/a n/a 
. none n/a n/a 
<end_of_story> none n/a n/a 
<bost>_haircut none n/a n/a 
▁Today @ScrPart_time/date_haircut @irregularP_haircut False 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁got none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁cut none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁Last none n/a n/a 
▁time @ScrPart_time/date_haircut @irregularP_haircut False 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was #irregular_haircut #irregular_haircut True 
▁at none n/a n/a 
▁the none n/a n/a 
▁stylist @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁made #ScrEv_make_appointment_haircut #ScrEv_make_appointment_haircut True 
▁an none n/a n/a 
▁appointment @ScrPart_appointment_haircut @ScrPart_appointment_haircut True 
▁for none n/a n/a 
▁today @irregularP_haircut @ScrPart_time/date_haircut False 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁arrived #ScrEv_get_salon_haircut #ScrEv_get_salon_haircut True 
▁about none n/a n/a 
▁10 none n/a n/a 
▁minutes @ScrPart_time/date_haircut @ScrPart_time/date_haircut True 
▁before none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁appointment @ScrPart_appointment_haircut @ScrPart_appointment_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁to none n/a n/a 
▁make #irregular_haircut #irregular_haircut True 
▁sure none n/a n/a 
▁that none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁would none n/a n/a 
▁ none n/a n/a 
n none n/a n/a 
' none n/a n/a 
t none n/a n/a 
▁be #irregular_haircut #irregular_haircut True 
▁late none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁When none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁walked #ScrEv_enter_haircut #ScrEv_enter_haircut True 
▁in none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁the none n/a n/a 
▁lady @ScrPart_staff_haircut @ScrPart_staff_haircut True 
▁behind none n/a n/a 
▁the none n/a n/a 
▁counter @ScrPart_check_in_desk_haircut @ScrPart_check_in_desk_haircut True 
▁greeted #ScrEv_small_talk_haircut #irregular_haircut False 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁asked #irregular_haircut #irregular_haircut True 
▁if none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁would none n/a n/a 
▁like #irregular_haircut #irregular_haircut True 
▁something @irregularP_haircut @irregularP_haircut True 
▁to none n/a n/a 
▁drink #irregular_haircut @irregularP_haircut False 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁said #irregular_haircut #ScrEv_talk_haircut_haircut False 
▁no none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁that none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁would #irregular_haircut #irregular_haircut True 
▁not none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁then none n/a n/a 
▁had #irregular_haircut #irregular_haircut True 
▁a none n/a n/a 
▁seat @irregularP_haircut @irregularP_haircut True 
▁and none n/a n/a 
▁waited #ScrEv_wait_haircut #ScrEv_wait_haircut True 
▁for none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁stylist @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁to none n/a n/a 
▁come #irregular_haircut #irregular_haircut True 
▁and none n/a n/a 
▁collect #irregular_haircut #irregular_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁After none n/a n/a 
▁a none n/a n/a 
▁few none n/a n/a 
▁minutes @ScrPart_time/date_haircut @ScrPart_time/date_haircut True 
▁the none n/a n/a 
▁stylist @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁came #irregular_haircut #irregular_haircut True 
▁out none n/a n/a 
▁and none n/a n/a 
▁led #ScrEv_move_in_salon_haircut #ScrEv_move_in_salon_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁back none n/a n/a 
▁to none n/a n/a 
▁the none n/a n/a 
▁area @ScrPart_location_salon_haircut @ScrPart_location_salon_haircut True 
▁where none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁would none n/a n/a 
▁be none n/a n/a 
▁getting none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁cut #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁First none n/a n/a 
▁we @ScrPart_hairdresser_customer_haircut @ScrPart_hairdresser_customer_haircut True 
▁washed #ScrEv_wash_haircut #ScrEv_wash_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁then none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁seated #ScrEv_sit_down_haircut #ScrEv_sit_down_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁in none n/a n/a 
▁a none n/a n/a 
▁chair @ScrPart_chair_haircut @ScrPart_chair_haircut True 
▁that none n/a n/a 
▁is none n/a n/a 
▁designed #irregular_haircut #irregular_haircut True 
▁for none n/a n/a 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁cutting #Evoking_haircut #ScrEv_cut_haircut False 
▁ none n/a n/a 
. none n/a n/a 
▁The none n/a n/a 
▁stylist @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁asked #ScrEv_talk_haircut_haircut #ScrEv_talk_haircut_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁what none n/a n/a 
▁type @Head_of_Partitive_haircut @irregularP_haircut False 
▁of none n/a n/a 
▁haircut @ScrPart_haircut_haircut @ScrPart_haircut_haircut True 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁wanted #irregular_haircut #irregular_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁told #ScrEv_talk_haircut_haircut #ScrEv_talk_haircut_haircut True 
▁her @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁began #irregular_haircut #irregular_haircut True 
▁to none n/a n/a 
▁cut #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁First none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁clipped #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁the none n/a n/a 
▁sides @irregularP_haircut @irregularP_haircut True 
▁and none n/a n/a 
▁back @irregularP_haircut @irregularP_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁then none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁used #irregular_haircut #irregular_haircut True 
▁scissors @ScrPart_scissors_haircut @ScrPart_scissors_haircut True 
▁to none n/a n/a 
▁trim #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁the none n/a n/a 
▁top @irregularP_haircut @irregularP_haircut True 
▁and none n/a n/a 
▁front @irregularP_haircut @irregularP_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁After none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁was none n/a n/a 
▁done #irregular_haircut #irregular_haircut True 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁used #irregular_haircut #irregular_haircut True 
▁a none n/a n/a 
▁blow none n/a n/a 
▁dryer @ScrPart_hairdryer_haircut @ScrPart_hairdryer_haircut True 
▁to none n/a n/a 
▁blow #irregular_haircut #ScrEv_dry_haircut False 
▁off none n/a n/a 
▁all none n/a n/a 
▁the none n/a n/a 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁had none n/a n/a 
▁cut #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁She @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁then none n/a n/a 
▁brushed #ScrEv_brush_hair_haircut #ScrEv_brush_hair_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁shoulders @irregularP_haircut @irregularP_haircut True 
▁with none n/a n/a 
▁a none n/a n/a 
▁special none n/a n/a 
▁hair none n/a n/a 
▁brush @ScrPart_comb_haircut @ScrPart_hair_styling/treatment_haircut False 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁done #irregular_haircut #irregular_haircut True 
▁ none n/a n/a 
. none n/a n/a 
<end_of_story> none n/a n/a 
<bost>_haircut none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁looking #irregular_haircut #irregular_haircut True 
▁in none n/a n/a 
▁the none n/a n/a 
▁mirror @irregularP_haircut @irregularP_haircut True 
▁yesterday none n/a n/a 
▁and none n/a n/a 
▁noticed #irregular_haircut #irregular_haircut True 
▁that none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁was #irregular_haircut #irregular_haircut True 
▁too none n/a n/a 
▁long none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁so none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁decided #irregular_haircut #irregular_haircut True 
▁to none n/a n/a 
▁get #Evoking_haircut #Evoking_haircut True 
▁a none n/a n/a 
▁haircut @ScrPart_haircut_haircut @ScrPart_haircut_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁called #ScrEv_make_appointment_haircut #ScrEv_make_appointment_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁regular none n/a n/a 
▁salon @ScrPart_salon_haircut @ScrPart_salon_haircut True 
▁to none n/a n/a 
▁see #irregular_haircut #irregular_haircut True 
▁if none n/a n/a 
▁they @ScrPart_staff_haircut @ScrPart_salon_haircut False 
▁were #irregular_haircut #irregular_haircut True 
▁busy none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁Luckily none n/a n/a 
▁ none n/a n/a 
, none n/a n/a 
▁they @ScrPart_staff_haircut @ScrPart_salon_haircut False 
▁were #irregular_haircut #irregular_haircut True 
▁not none n/a n/a 
▁and none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁told #ScrEv_make_appointment_haircut #irregular_haircut False 
▁to none n/a n/a 
▁come #ScrEv_get_salon_haircut #ScrEv_get_salon_haircut True 
▁right none n/a n/a 
▁in none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁drove #ScrEv_get_salon_haircut #ScrEv_get_salon_haircut True 
▁to none n/a n/a 
▁the none n/a n/a 
▁salon @ScrPart_salon_haircut @ScrPart_salon_haircut True 
▁and none n/a n/a 
▁checked #ScrEv_check_in_haircut #ScrEv_check_in_haircut True 
▁in none n/a n/a 
▁with none n/a n/a 
▁the none n/a n/a 
▁reception @ScrPart_staff_haircut @ScrPart_staff_haircut True 
ist none n/a n/a 
▁at none n/a n/a 
▁the none n/a n/a 
▁front none n/a n/a 
▁desk @ScrPart_check_in_desk_haircut @ScrPart_check_in_desk_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁told #irregular_haircut #irregular_haircut True 
▁to none n/a n/a 
▁take #ScrEv_wait_haircut #irregular_haircut False 
▁a none n/a n/a 
▁seat @irregularP_haircut @irregularP_haircut True 
▁and none n/a n/a 
▁that none n/a n/a 
▁someone @ScrPart_hairdresser_haircut @ScrPart_staff_haircut False 
▁would none n/a n/a 
▁be #irregular_haircut #irregular_haircut True 
▁with none n/a n/a 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁shortly none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁only none n/a n/a 
▁seated #ScrEv_wait_haircut #ScrEv_wait_haircut True 
▁for none n/a n/a 
▁a none n/a n/a 
▁few none n/a n/a 
▁minutes @ScrPart_time/date_haircut @ScrPart_time/date_haircut True 
▁when none n/a n/a 
▁the none n/a n/a 
▁hair @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
dress none n/a n/a 
er none n/a n/a 
▁said #ScrEv_get_called_haircut #irregular_haircut False 
▁that none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁was none n/a n/a 
▁ready #irregular_haircut #irregular_haircut True 
▁for none n/a n/a 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁She @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁led #ScrEv_move_in_salon_haircut #irregular_haircut False 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁over none n/a n/a 
▁to none n/a n/a 
▁a none n/a n/a 
▁chair @ScrPart_chair_haircut @ScrPart_chair_haircut True 
▁and none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁sat #ScrEv_sit_down_haircut #ScrEv_sit_down_haircut True 
▁down none n/a n/a 
▁ none n/a n/a 
. none n/a n/a 
▁We @ScrPart_hairdresser_customer_haircut @ScrPart_hairdresser_customer_haircut True 
▁discussed #ScrEv_talk_haircut_haircut #ScrEv_talk_haircut_haircut True 
▁what @irregularP_haircut @irregularP_haircut True 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁wanted #ScrEv_talk_haircut_haircut #irregular_haircut False 
▁to none n/a n/a 
▁do #irregular_haircut #irregular_haircut True 
▁with none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁a none n/a n/a 
▁trim @ScrPart_haircut_haircut @ScrPart_haircut_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁and none n/a n/a 
▁then none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁took #ScrEv_move_in_salon_haircut #ScrEv_move_in_salon_haircut True 
▁me @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁to none n/a n/a 
▁the none n/a n/a 
▁shampoo none n/a n/a 
▁area @ScrPart_location_salon_haircut @ScrPart_location_salon_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁My @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁was none n/a n/a 
▁washed #ScrEv_wash_haircut #ScrEv_wash_haircut True 
▁and none n/a n/a 
▁ #ScrEv_wash_haircut #ScrEv_wash_haircut True 
conditioned none n/a n/a 
▁and none n/a n/a 
▁then none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁led #ScrEv_move_in_salon_haircut #ScrEv_move_in_salon_haircut True 
▁back none n/a n/a 
▁to none n/a n/a 
▁the none n/a n/a 
▁hair @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
dress none n/a n/a 
er none n/a n/a 
▁ none n/a n/a 
' none n/a n/a 
s none n/a n/a 
▁chair @ScrPart_chair_haircut @ScrPart_chair_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁She @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁ #ScrEv_comb_haircut #ScrEv_comb_haircut True 
comb none n/a n/a 
ed none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁out none n/a n/a 
▁and none n/a n/a 
▁then none n/a n/a 
▁cut #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁off none n/a n/a 
▁the none n/a n/a 
▁split #irregular_haircut #irregular_haircut True 
▁ends @ScrPart_hair_haircut @Head_of_Partitive_haircut False 
▁a none n/a n/a 
▁few none n/a n/a 
▁small none n/a n/a 
▁sections @irregularP_haircut @Head_of_Partitive_haircut False 
▁at none n/a n/a 
▁a none n/a n/a 
▁time @irregularP_haircut @irregularP_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁saw #irregular_haircut #irregular_haircut True 
▁little none n/a n/a 
▁ @Head_of_Partitive_haircut @irregularP_haircut False 
wi none n/a n/a 
s none n/a n/a 
ps none n/a n/a 
▁of none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁fall #irregular_haircut #irregular_haircut True 
▁onto none n/a n/a 
▁the none n/a n/a 
▁floor @irregularP_haircut @irregularP_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁When none n/a n/a 
▁the none n/a n/a 
▁hair @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
dress none n/a n/a 
er none n/a n/a 
▁was none n/a n/a 
▁finished #irregular_haircut #irregular_haircut True 
▁cutting #ScrEv_cut_haircut #ScrEv_cut_haircut True 
▁ none n/a n/a 
, none n/a n/a 
▁she @ScrPart_hairdresser_haircut @ScrPart_hairdresser_haircut True 
▁took none n/a n/a 
▁out none n/a n/a 
▁a none n/a n/a 
▁blow none n/a n/a 
▁dryer @ScrPart_hairdryer_haircut @ScrPart_hairdryer_haircut True 
▁and none n/a n/a 
▁dried #ScrEv_dry_haircut #ScrEv_dry_haircut True 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁hair @ScrPart_hair_haircut @ScrPart_hair_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁looked #ScrEv_look_mirror_haircut #ScrEv_look_mirror_haircut True 
▁in none n/a n/a 
▁the none n/a n/a 
▁mirror @ScrPart_mirror_haircut @ScrPart_mirror_haircut True 
▁and none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁was none n/a n/a 
▁very none n/a n/a 
▁pleased #ScrEv_customer_opinion_haircut #ScrEv_customer_opinion_haircut True 
▁with none n/a n/a 
▁my @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁haircut @ScrPart_haircut_haircut @ScrPart_haircut_haircut True 
▁ none n/a n/a 
. none n/a n/a 
▁I @ScrPart_customer_haircut @ScrPart_customer_haircut True 
▁walked none n/a n/a 
▁back none n/a n/a 
▁over none n/a n/a 
▁to none n/a n/a 
▁the none n/a n/a 
▁reception @ScrPart_staff_haircut @ScrPart_staff_haircut True 
ist none n/a n/a 
▁and none n/a n/a 
▁paid #ScrEv_pay_haircut #ScrEv_pay_haircut True 
▁for none n/a n/a 
▁the none n/a n/a 
